date,bsadf,cv90,cv95,cv99,cv95_wb,y
2013-10-31,0.686401735698754,0.21758320799948203,0.4979447146148956,1.0293522414776735,0.1252184619058052,5.502889532276811
2013-11-30,0.6469893824953775,0.2499825734664666,0.5170006511305969,1.0493343754791045,0.09231854842625874,5.501258210544727
2013-12-31,0.6326748788899802,0.2929514669489968,0.5861134779547009,1.0459717172789897,0.089672042973641,5.501666290534067
2014-01-31,0.5919430568377118,0.2650031347750534,0.5511092832311592,1.0319999173038656,0.0572446965424751,5.5000329704486255
2014-02-28,0.5620626842679386,0.2590182399325027,0.5773418454778113,1.0279610101469037,0.06132738175521296,5.498396978263695
2014-03-31,0.5264726930009882,0.24969681537146457,0.5556334379412659,1.113136256227934,0.030011659471164725,5.495937960631161
2014-04-30,0.5590294022527545,0.24891809041748805,0.5087152796118091,1.0035077232931122,0.016540429439685807,5.501258210544727
2014-05-31,0.5902984677576038,0.2631147368261636,0.532737185903189,1.1481715409677848,-1.4862438094181626e-06,5.511006459958388
2014-06-30,0.6160529264151127,0.24803021837117792,0.5689328386241815,1.1814806161637954,0.011559985313531453,5.522660198437729
2014-07-31,0.727102541730852,0.2769067348153036,0.5788329926751773,1.2135490706770657,0.0679862248823207,5.546738725046515
2014-08-31,0.7410538446941703,0.25371956106423804,0.5571297606372326,1.2544325076469474,0.14481596626950285,5.565286397402276
2014-09-30,0.7848949853910002,0.28762334405106665,0.5655810393975801,1.1234484736945272,0.15161114561509145,5.584623492819887
2014-10-31,0.7966695099557991,0.22908809899118937,0.5448040568608972,1.1455676276970959,0.2062412115290732,5.600272098286537
2014-11-30,0.8057896741733832,0.24431630272786883,0.5991667969883211,1.2513607403533689,0.14717992405621022,5.61349300330874
2014-12-31,0.8414685607472769,0.23354925565826745,0.627073473442771,1.3070511196970709,0.11464359321171264,5.628699668531845
2015-01-31,0.9237739859715471,0.22794952148538825,0.6354866908979017,1.2753896323076477,0.17313586098231395,5.651084685655752
2015-02-28,0.9840741067333343,0.2961535127274393,0.6974234445733922,1.162294281694182,0.1986316880490882,5.675040005790547
2015-03-31,0.8482882839670849,0.28182273801873403,0.6514614659029727,1.246596068778639,0.20987294496804645,5.675040005790547
2015-04-30,0.9887817494669883,0.25639422059680506,0.6615014267073511,1.1470547539214082,0.2133655760157044,5.6950780340260545
2015-05-31,0.9079232725979964,0.27456134026515416,0.6536284103784079,1.2598278354332786,0.1891304436946021,5.699774453258662
2015-06-30,0.9266673144841144,0.3440106648176118,0.6085029136476,1.2492447219094596,0.19744498507528754,5.708106446136256
2015-07-31,0.9356287373450419,0.32652276778111045,0.6306815631708753,1.1901876749713907,0.21754367330895646,5.717356594683319
2015-08-31,0.8969815440784703,0.3107131394038965,0.6213640914961082,1.2354488292684005,0.2421109612971008,5.721294899740832
2015-09-30,0.8722727865435637,0.2869632413306736,0.6498016805257478,1.2183278422110886,0.2015827199453226,5.723911845951367
2015-10-31,0.7289512793876846,0.29765613533124263,0.7321815643011227,1.2914285960147078,0.360364933303078,5.711419901785413
2015-11-30,0.5076120062926786,0.27279642351831374,0.6371134450033665,1.2876305638708445,0.6443319678692715,5.681536865708881
2015-12-31,0.38172806099571427,0.27856184347853236,0.5831216539115884,1.184338204406203,1.3598236680493792,5.652489180268651
2016-01-31,0.32533136454268985,0.2717248098333604,0.6351653100841894,1.244620168181185,1.2210117043223512,5.631211781821365
2016-02-29,0.26133189534329476,0.30607149011322915,0.5245832946902251,1.1938811699007792,1.343049535485883,5.612032616046633
2016-03-31,0.27367363374302023,0.23506399515436016,0.5180108789136224,1.2485746789755052,1.1057136136053878,5.603593747400769
2016-04-30,0.3475485372170198,0.2635093629547706,0.5452265195674673,1.209335371301914,0.8884631678206864,5.610570092934022
2016-05-31,0.36705799602421296,0.3005456083274677,0.6350685881419563,1.2749864760143899,0.8074869849148744,5.619675965359201
2016-06-30,0.3315292951682413,0.2632273695312733,0.6625399287763519,1.257820908092297,0.7001849178159374,5.621849091893515
2016-07-31,0.43790216707105056,0.2879092057951923,0.665242181536793,1.2415889392086423,0.6912818890636983,5.640842674882327
2016-08-31,0.4783045199410833,0.29358303712050543,0.622281780317386,1.1579899873973722,0.643917165378112,5.660874973644924
2016-09-30,0.5788728225833125,0.2882056543537929,0.6200736859872084,1.163331763920091,0.8320734730660444,5.6910349018336985
2016-10-31,0.6174279882228971,0.2900479223737877,0.6475932554631258,1.2591099073989969,0.8237175335830916,5.718014056902925
2016-11-30,0.5443359967844549,0.3354927429803377,0.6518856537220165,1.2509847494137842,0.6664374888217466,5.725870071120206
2016-12-31,0.5100859982699569,0.2809891511746933,0.6508922839039649,1.2753910425652861,0.5623284737056911,5.728149831104496
